gene,SRR12878708,SRR12878713,SRR12878714,SRR12878717,SRR12878718,SRR12878719
CD47,1093,75,642,6,41,32
CD48,134,88,11,0,0,5
CD53,2794,304,1868,2,29,33
CD58,280,51,166,1,20,10
CD59,8755,878,3822,9,502,252
CD63,5265,494,4118,16,86,128
CD68,10318,787,10008,4,50,169
CD69,906,29,164,0,16,6
CD70,1,0,0,0,3,1
CD72,21,10,26,1,2,5
CD74,59643,8517,56729,53,1380,510
CD79A,50,0,3,31,24,0
CD79B,32,3,6,1,0,0
CD81,7799,739,5614,4,91,140
ADGRE5,1134,293,283,12,6,39
CD151,1252,159,842,1,94,114
CDA,132,34,39,1,7,20
CDK1,121,3,51,4,12,21
CDK11B,290,7,79,1,21,5
LRBA,2872,255,1473,6,248,84
CDC5L,2721,132,1701,5,52,138
SEPTIN7,3018,96,1583,19,72,100
CDC6,5,0,18,0,1,4
CDC20,12,0,2,0,0,3
CDC25A,15,3,4,0,12,7
CDC25B,600,180,257,28,126,67
CDC25C,0,0,2,0,4,7
CDC27,1164,100,783,11,109,115
CDC34,843,112,514,6,72,88
CDC42,1815,141,719,23,23,53
CDH1,20,0,3,4,0,10
CDH2,1157,94,681,5,26,55
CDH3,9,0,5,0,1,7
CDH4,125,2,46,13,22,24
CDH4,125,2,46,13,22,24
CDH5,6684,830,3890,10,1047,568
CDH6,5092,58,1483,19,31,83
CDH7,7,3,1,2,0,1
CDH8,28,0,10,3,1,8
CDH9,0,10,8,0,9,3
CDH10,20,1,8,5,0,5
CDH11,3701,250,1219,6,30,203
CDH12,0,0,7,3,5,17
CDH13,74,44,167,3,54,17
CDH15,0,0,1,2,0,0
CDH16,2,0,0,0,0,2
CDH17,7,5,5,33,6,5
CDH18,14,0,7,3,2,1
CDK2,569,74,348,1,86,25
CDK3,15,3,14,0,4,7
CDK4,896,49,317,25,13,21
CDK5,54,9,54,2,8,9
CDK6,1089,70,578,12,143,90
CDK7,120,2,103,0,0,5
CDK7,120,2,103,0,0,5
CDK8,208,22,170,0,22,8
CDK9,1232,157,775,6,62,106
CDKN1A,2269,237,1127,15,126,124
CDKN1B,2183,187,1237,2,108,39
CDKN1C,136,31,89,1,11,1
CDKN1C,136,31,89,1,11,1
CDKN2A,74,6,53,18,45,29
CDKN2B,696,9,493,14,50,53
CDKN2C,132,42,78,2,4,18
CDKN2D,214,43,80,0,6,2
CDKN3,6,0,19,2,0,22
CDO1,31,0,29,0,0,0
CDR1,7048,148,441,12,45,99
CDR2,280,41,135,0,34,60
CDS1,210,2,110,1,9,24
CDSN,1,5,0,0,24,5
CDSN,1,5,0,0,24,5
CDSN,1,5,0,0,24,5
CDSN,1,5,0,0,24,5
CDSN,1,5,0,0,24,5
CDSN,1,5,0,0,24,5
CD52,37,14,19,0,0,2
CDX1,1,0,6,0,12,2
CDX2,0,0,0,0,1,1
CDX4,0,0,0,1,0,2
CLGN,11,0,9,0,4,2
CEACAM5,0,2,0,1,19,3
CEBPA,1446,335,915,43,33,64
CEBPB,2030,318,763,10,31,160
CEBPD,7687,501,3456,10,55,249
CEBPE,22,1,21,0,0,0
CEBPG,1564,137,693,3,66,50
CEL,7,0,3,0,7,1
CELP,0,0,2,0,0,0
CENPA,1,4,5,0,10,5
CENPB,1990,240,1037,50,93,180
CENPC,682,77,707,1,145,68
CENPE,80,4,43,0,44,24
CENPF,249,57,154,2,46,85
CES1,52,9,10,1,0,0
CES1,52,9,10,1,0,0
CETN1,0,0,0,7,0,0
CETN2,431,16,297,0,2,28
CETN3,305,6,250,0,1,6
CETP,420,2,247,2,5,30
CFL1,7207,897,4244,47,315,495
CFL2,747,32,359,1,11,11
CTSC,2635,202,1653,0,95,69
CFTR,13,0,62,5,0,7
CGA,0,0,0,5,0,0
CGB3,0,0,0,0,0,0
CEACAM3,47,12,4,30,58,63
CEACAM7,6,0,0,1,1,9
CEACAM7,6,0,0,1,1,9
CEACAM8,64,1,0,0,0,5
CEACAM4,18,5,9,12,0,1
CEACAM4,18,5,9,12,0,1
CHAD,27,5,30,1,16,6
RCBTB2,801,66,595,9,67,38
CHAT,3,0,0,1,6,2
RCC1,104,20,53,3,6,29
CHD1,3240,371,2362,1,315,187
CHD2,6544,673,4653,22,786,492
CHD3,5255,1293,3854,1476,4513,2605
CHD4,8324,529,5130,22,375,354
AKR1C4,3,0,4,0,0,0
CHEK1,60,14,68,1,21,11
FOXN3,8500,414,5057,10,131,74
CHGA,13,1,29,3,0,5
CHGA,13,1,29,3,0,5
CHGB,47,4,19,3,6,4
CHI3L1,212,23,28,4,3,10
CHI3L2,3,0,0,0,0,15
CHIT1,86,1,24,6,5,3
CHKA,594,68,614,7,197,107
CHKB,2,8,17,0,2,1
CHM,1054,84,725,0,29,42
CHML,765,22,360,0,22,13
CHN1,432,19,198,11,24,27
CHN2,304,25,82,11,21,16
CHN2,304,25,82,11,21,16
CHRM1,31,0,10,2,0,1
CHRM2,0,0,0,2,9,1
LYST,3347,644,2827,5,277,172
CHRM3,4,7,9,2,7,5
CHRM4,1,0,0,0,0,1
CHRM5,2,21,0,0,0,7
CHRNA1,10,0,0,2,1,5
CHRNA2,9,0,5,6,15,3
CHRNA3,1,4,5,75,4,3
CHRNA4,13,0,14,13,1,13
CHRNA5,3,17,11,2,1,5
CHRNA7,17,6,6,0,1,0
CHRNA7,17,6,6,0,1,0
CHRNA7,17,6,6,0,1,0
CHRNB1,66,17,44,1,3,5
CHRNB1,66,17,44,1,3,5
CHRNB2,35,0,20,4,7,11
CHRNB3,0,0,0,0,0,0
CHRNB4,1,0,0,0,0,1
CHRND,0,0,4,0,2,8
CHRNE,64,1,24,5,30,1
CHRNG,33,14,19,3,0,1
CHUK,641,40,318,0,2,35
CIDEA,0,4,0,4,14,1
CKB,1643,11,671,1,8,4
CIRBP,3391,154,1958,70,140,151
CISH,217,28,224,0,6,11
TBCB,831,65,448,0,25,40
CKM,0,4,0,4,0,5
CKMT1B,0,4,3,0,0,1
CKMT2,188,11,141,0,1,4
ERCC8,443,60,269,0,23,30
CKS1B,14,0,13,0,0,0
CKS2,67,0,86,0,0,2
AP2M1,6129,365,3557,6,199,285
AP1S1,157,2,68,9,7,27
AP2S1,165,27,134,8,13,12
AP3S1,702,20,467,0,24,33
CLC,0,0,0,0,0,2
CLCA1,0,17,19,1,5,3
CLCN1,6,0,2,5,2,4
CLCN2,101,7,55,1,16,10
CLCN3,2395,98,1183,5,56,35
CLCN4,593,17,323,29,1,26
CLCN5,386,73,327,16,15,23
CLCN6,510,51,350,18,61,49
CLCN7,1016,147,574,26,141,80
CLCNKA,2,0,1,4,1,5
CLCNKB,0,0,0,0,9,1
CLU,8175,1817,9099,69,105,162
CLIC1,2195,249,986,0,83,122
CLIC1,2195,249,986,0,83,122
CLIC1,2195,249,986,0,83,122
CLIC1,2195,249,986,0,83,122
CLIC1,2195,249,986,0,83,122
CLIC1,2195,249,986,0,83,122
CLIC1,2195,249,986,0,83,122
CLIC2,619,94,534,0,18,23
CLK1,3878,347,2915,4,408,217
CLK2,455,38,248,6,74,33
CLK2,455,38,248,6,74,33
CLK2P1,315,15,133,3,10,26
CLK3,734,76,429,5,96,87
TPP1,3464,360,2781,2,52,93
CLN3,255,20,94,1,4,11
CLN3,255,20,94,1,4,11
CLN5,847,39,443,1,25,11
CLNS1A,1949,98,1473,5,77,64
CLPS,0,0,0,0,0,1
CLPTM1,2106,177,1194,2,39,80
CLTA,1240,151,677,1,12,100
CLTB,2076,170,1562,7,139,130
CLTC,11138,1068,6199,28,242,372
CMA1,0,0,1,0,0,6
CCR1,2239,257,1582,1,0,9
CCR3,0,5,1,1,0,4
CCR4,1,3,0,2,0,0
CCR5,429,88,198,2,3,3
CCR6,2,6,0,0,1,0
CCR7,39,1,14,1,7,8
CCR8,0,0,0,0,0,1
ACKR2,292,25,149,7,15,6
CMKLR1,1109,87,1456,51,49,8
LTB4R,109,3,51,0,25,7
LTB4R,109,3,51,0,25,7
ABCC2,22,25,6,2,10,3
CNGB1,8,8,16,6,0,21
CNGA1,205,0,124,1,0,0
CNGA2,0,0,0,1,0,4
CNGA3,0,2,0,1,5,2
CNGA4,1,2,3,58,2,7
PLK3,1839,157,686,2,95,96
CNN1,45,0,155,2,0,7
CNN2,1107,208,145,1,11,71
CNN3,3796,232,2265,75,161,233
CNP,1857,103,744,1,53,68
CNR1,49,8,41,1,2,0
CNR2,0,2,0,0,0,0
CNTF,0,0,0,0,0,0
CNTFR,76,5,4,2,4,4
CNTN1,192,13,23,4,6,1
COL1A1,602,40,252,201,83,477
COL1A2,4961,60,1208,41,37,261
COL2A1,25,1,21,8,6,11
COL3A1,634,92,148,59,47,147
COL4A1,4107,834,1766,58,4272,2774
COL4A2,5008,768,2220,29,3552,2524
COL4A3,736,14,179,28,8,13
COL4A4,1037,34,450,24,9,26
COL4A5,334,14,50,8,22,17
COL4A6,23,0,9,1,2,14
COL5A1,367,68,374,58,96,154
COL5A2,544,62,170,15,53,135
COL6A1,1512,56,578,47,110,307
COL6A2,2843,39,1366,18,370,302
COL6A3,244,32,55,54,19,124
COL7A1,173,9,103,60,21,161
COL8A1,36,154,195,1,10,16
COL8A2,560,42,293,3,1,3
COL9A1,59,0,36,1,0,9
COL9A2,298,40,174,8,1,6
COL9A3,93,3,19,7,11,15
COL10A1,40,1,17,1,0,13
COL11A1,22,3,21,8,6,14
COL11A2,27,1,56,3,27,54
COL11A2,27,1,56,3,27,54
COL11A2,27,1,56,3,27,54
COL11A2,27,1,56,3,27,54
COL11A2,27,1,56,3,27,54
COL11A2,27,1,56,3,27,54
COL11A2,27,1,56,3,27,54
COL12A1,498,28,138,6,54,71
COL13A1,36,1,21,12,76,66
COL15A1,444,59,62,6,811,224
COL16A1,165,12,59,3,2,47
COL17A1,5,14,2,2,8,16
COL19A1,16,1,0,9,11,3
COMP,8,0,2,11,5,1
COMT,1780,136,1221,13,40,66
COPA,3247,236,1622,26,249,116
COPB1,1744,175,1073,17,126,77
KLF6,10998,345,5662,27,626,466
SLC31A1,2118,94,690,3,30,25
SLC31A2,330,45,128,10,44,33
CORT,0,0,0,0,1,0
MAP3K8,985,107,643,0,35,69
COX4I1,5798,276,3242,38,110,238
COX5B,1449,72,601,7,48,57
COX6A1,446,22,265,0,0,5
COX6A2,0,0,0,0,0,0
COX6B1,958,76,722,5,26,34
COX6C,472,27,371,0,22,27
COX7A1,309,5,211,0,19,11
COX7A2,313,8,173,3,25,13
COX7B,247,9,129,0,0,3
COX7C,3949,174,2141,0,38,119
COX8A,409,25,188,0,19,32
COX10,202,34,81,0,6,5
COX11,420,14,225,12,6,11
COX15,628,28,329,3,22,21
CP,160,196,375,1,28,91
CPA1,0,0,7,25,0,2
CPA2,10,0,2,2,10,1
CPA3,9,0,0,1,0,5
CPB1,0,0,0,0,0,1
CPB2,6,0,0,1,0,1
CPD,12284,641,4899,7,157,176
CPE,12554,512,3824,0,15,129
CLDN4,55,0,4,0,0,0
CLDN3,12,0,12,32,14,7
CLDN7,46,6,20,0,4,3
CLDN7,46,6,20,0,4,3
CPM,758,85,631,3,49,63
CPN1,0,0,0,3,0,3
CPN2,0,0,0,0,0,0
CPOX,232,21,130,0,22,12
CPS1,75,5,40,13,2,6
CPT1A,2708,297,1226,13,165,128
CPT1B,0,0,0,1,3,3
CPT2,327,23,221,2,40,6
CR1,191,237,32,1,0,9
CR1L,14,0,8,3,0,2
CR2,12,7,6,7,25,11
CRABP1,14,0,3,0,3,2
CRABP2,81,0,26,2,5,10
CRAT,659,79,387,28,95,101
CREB1,2932,150,1738,3,123,100
ATF2,1494,68,613,0,63,31
CREBBP,6942,696,4012,14,455,297
ATF6B,1392,92,1198,4,124,154
ATF6B,1392,92,1198,4,124,154
ATF6B,1392,92,1198,4,124,154
ATF6B,1392,92,1198,4,124,154
CREBL2,3680,274,2666,14,19,46
CREM,1052,87,631,12,20,53
CRH,0,1,0,1,1,0
CRHBP,7,0,21,0,0,1
CRHR1,0,0,0,1,0,5
CRHR1,0,0,0,1,0,5
CRHR1,0,0,0,1,0,5
CRHR1,0,0,0,1,0,5
CRHR1,0,0,0,1,0,5
CRHR2,7,0,3,4,0,7
CRIP1,141,21,89,5,25,8
CRIP2,2718,259,1666,1,340,229
CRK,2442,184,1424,4,138,105
CRKL,2298,189,1221,2,29,46
CRMP1,246,0,28,2,17,12
CRP,5,2,0,2,9,3
HAPLN1,9,0,0,3,3,14
CRX,0,0,0,1,2,1
CRY1,473,27,177,1,50,30
CRY2,1188,27,507,0,58,10
CRYAA,6,0,8,1,0,2
CRYAB,388,0,234,0,0,25
CRYBA1,3,0,5,0,0,0
CRYBA2,1,0,0,5,0,0
CRYBA4,0,17,5,0,0,2
CRYBB1,144,12,82,1,0,1
CRYBB2,7,0,0,2,2,1
CRYBB2P1,139,21,123,0,38,32
CRYBB3,7,5,1,0,0,11
CRYGA,0,0,0,0,0,0
CRYGB,0,0,0,2,2,0
CRYGC,0,0,0,0,0,0
CRYGC,0,0,0,0,0,0
CRYGD,0,0,0,0,0,0
CRYGD,0,0,0,0,0,0
CRYGS,10,0,4,0,0,1
CRYM,19,0,7,1,0,2
CRYZ,385,18,265,1,2,5
CS,1051,91,576,1,93,24
MAPK14,1339,203,547,7,111,66
CSE1L,1110,90,588,3,67,46
CSF1,2191,67,1737,0,9,27
CSF1R,44671,1597,37736,14,10,35
CSF2,5,0,1,0,0,0
CSF2RA,4,0,13,0,0,0
CSF2RB,691,180,343,1,52,5
CSF3,97,0,513,0,6,0
CSF3R,1554,540,1106,1,1,35
CSH1,0,0,0,0,0,0
CSH2,0,0,0,2,0,2
CSHL1,0,0,0,0,0,0
CSK,2228,326,1323,4,25,80
CSN1S1,0,0,0,0,0,0
CSN2,0,0,0,0,0,0
CSN2,0,0,0,0,0,0
CSN3,0,0,0,1,0,5
CSNK1A1,3391,178,2011,0,176,193
CSNK1D,1908,185,900,7,143,208
CSNK1E,950,89,640,55,401,206
CSNK1G2,864,159,667,29,63,84
CSNK1G3,899,136,463,0,46,39
CSNK2A1,554,32,260,45,32,24
CSNK2A2,1447,105,831,1,69,37
CSNK2B,660,29,293,0,9,19
CSNK2B,660,29,293,0,9,19
CSNK2B,660,29,293,0,9,19
CSNK2B,660,29,293,0,9,19
CSNK2B,660,29,293,0,9,19
CSNK2B,660,29,293,0,9,19
CSNK2B,660,29,293,0,9,19
VCAN,1422,379,239,4,312,145
NCAN,378,0,96,10,2,6
CSPG4,1358,64,343,8,11,113
CSRP1,1362,53,588,6,29,69
CSRP2,2097,28,777,0,14,40
SLC25A10,17,10,6,1,4,1
CST1,0,0,0,0,0,6
CST2,0,0,0,0,0,0
CST3,10622,792,9489,16,89,82
CST4,4,0,0,0,0,0
CST5,0,0,0,0,0,0
CST6,0,1,0,0,0,0
CSTA,0,3,8,0,0,3
CSTB,1308,142,996,8,53,119
CSTF1,447,63,249,0,25,7
CSTF2,302,17,207,0,17,30
CSTF3,488,39,297,2,51,16
NKX2-5,8,7,15,63,135,130
CTAG1B,0,0,0,0,0,0
CTBS,1242,46,609,2,19,29
CTBP1,2020,206,925,3,126,111
CTBP2,2135,170,1376,10,109,69
CTF1,55,0,47,1,2,1
CCN2,5412,246,960,20,994,661
CTH,30,0,39,1,30,4
CTLA4,9,2,15,0,0,2
CTNNA1,6774,423,3055,30,397,265
CTNNA2,500,3,82,7,1,1
CTNS,468,54,184,1,58,42
CTNNB1,10438,602,3835,5,684,442
CTNND1,538,44,502,5,112,124
CTNND2,844,7,125,5,3,26
CTPS1,230,8,61,29,53,31
CTRB1,1,0,2,7,14,5
CTRB1,1,0,2,7,14,5
CTRL,2,1,4,0,0,1
CTSB,26146,3103,21118,18,228,384
CTSB,26146,3103,21118,18,228,384
CTSD,7824,759,3220,10,176,252
CTSE,1,0,6,7,0,4
CTSG,8,0,0,0,0,4
CTSH,2850,214,1831,31,58,37
CTSK,66,7,24,0,29,2
CTSL,1868,52,1314,1,46,82
CTSV,93,0,27,8,2,25
CTSLP2,0,0,1,0,0,0
CTSLP8,0,0,0,0,0,2
CTSO,2346,91,1678,12,7,26
CTSO,2346,91,1678,12,7,26
CTSS,5852,829,2842,0,144,57
CTSW,45,50,6,0,0,1
CTSZ,3565,606,3174,1,71,68
CUX1,4920,359,2449,6,88,240
CX3CR1,21707,549,13633,5,2,5
CXADR,106,24,280,1,0,3
TEX28,0,0,0,0,0,0
CYB5A,652,45,694,3,20,27
CYB561,456,38,204,2,25,7
CYBA,3601,442,3653,12,64,80
CYBB,12662,680,8832,3,25,26
CYC1,719,29,353,0,18,60
CYLC1,0,0,0,0,1,0
CYLC2,0,0,0,0,2,2
CYLD,3147,219,1745,9,86,82
CYP1A1,0,0,0,1,1,1
CYP1A2,0,0,0,0,2,0
CYP1B1,2965,466,668,3,27,20
CYP2A6,24,3,2,0,2,7
CYP2A7,2,0,1,1,2,5
CYP3A7,0,0,1,0,0,0
CYP2A13,0,0,0,0,1,1
CYP2B6,0,0,3,0,0,4
CYP2B7P,12,2,4,1,16,9
CYP2C19,1,1,0,11,0,3
CYP2C8,0,7,0,0,0,2
CYP2C9,0,1,0,0,0,13
CYP2C18,1,0,0,0,0,3
CYP2D7,5,9,7,0,0,4
CYP2D6,10,1,7,0,8,4
CYP2D6,10,1,7,0,8,4
CYP2D6,10,1,7,0,8,4
CYP2D6,10,1,7,0,8,4
CYP2D6,10,1,7,0,8,4
CYP2D6,10,1,7,0,8,4
CYP2E1,4,0,1,9,9,18
CYP2F1,20,0,3,2,0,4
CYP2J2,34,4,5,0,0,0
CYP3A4,7,5,2,11,0,0
CYP3A5,20,8,7,0,7,8
CYP4A11,15,1,4,4,2,3
CYP4B1,0,1,6,0,0,5
CYP7A1,8,1,0,0,0,1
CYP8B1,19,0,42,0,0,2
CYP11A1,18,2,8,0,2,13
CYP11A1,18,2,8,0,2,13
CYP11B1,0,0,0,0,2,6
CYP11B2,0,0,0,1,3,3
CYP17A1,8,0,0,0,0,0
ADAM3A,0,0,0,0,0,8
CYP19A1,0,2,0,0,0,22
CYP21A2,3,7,0,17,3,0
CYP21A2,3,7,0,17,3,0
CYP21A2,3,7,0,17,3,0
CYP21A2,3,7,0,17,3,0
CYP21A2,3,7,0,17,3,0
CYP21A2,3,7,0,17,3,0
CYP21A1P,0,0,5,1,0,0
CYP24A1,273,0,51,1,15,8
CYP26A1,22,0,50,5,0,4
CYP27A1,341,158,234,3,11,24
CYP27B1,1,0,3,2,1,11
CYP51A1,742,35,422,2,18,12
DAB1,70,1,10,0,3,3
DAB2,5483,248,3638,2,135,268
DACH1,2530,90,751,90,155,129
DAD1,1308,102,1033,2,86,77
CD55,728,241,617,15,167,127
DAG1,3112,165,1352,6,35,50
DGKA,576,75,332,8,109,31
DGKB,430,4,80,2,13,6
DGKG,256,17,89,24,11,2
DGKQ,241,57,88,0,35,23
DAO,2,0,0,0,0,4
DAP,2755,363,2435,13,117,163
DAPK1,240,23,177,40,10,16
DAPK3,749,98,311,13,130,149
DARS1,2374,143,1294,9,108,65
DAXX,880,60,603,13,46,73
DAXX,880,60,603,13,46,73
DAXX,880,60,603,13,46,73
DAXX,880,60,603,13,46,73
DAXX,880,60,603,13,46,73
DAXX,880,60,603,13,46,73
DAZ1,0,0,0,0,0,0
DAZL,0,0,0,0,1,0
BRINP1,77,0,28,1,6,4
DBH,2,0,8,3,0,3
DBI,1201,70,386,2,23,35
DBN1,1770,202,1175,12,288,283
DBP,606,39,358,1,25,11
DBT,659,34,371,16,8,28
DCC,0,4,2,1,33,8
ECI1,383,35,216,38,17,35
DCK,2053,164,1284,0,7,46
DCN,5830,31,878,2,1,66
DCTD,883,93,735,0,6,30
ACE,1097,149,843,29,400,338
DCT,23,0,1,1,0,2
DCTN1,8935,633,6694,22,468,397
DCX,8,5,2,2,0,4
DDB1,3724,300,1822,56,166,168
DDB2,237,48,188,1,49,53
DDC,0,4,0,0,3,1
AKR1C1,280,17,37,0,28,22
AKR1C2,66,1,64,0,1,4
GADD45A,1545,81,1607,1,41,11
DDIT3,347,30,247,0,19,27
DDOST,1743,149,1014,0,34,50
DDT,0,0,0,0,0,0
DDT,0,0,0,0,0,0
DDX1,1664,79,1126,1,92,59
DDX3X,9299,743,4948,72,377,385
DDX5,20292,1539,13432,34,2606,1493
DDX6,5180,333,2556,6,68,77
DMXL1,1989,208,1254,5,130,88
DHX8,1756,105,969,1,43,116
DHX9,2592,251,1177,36,125,135
DDX10,470,59,496,7,102,34
DDX11,71,42,216,7,31,87
DHX15,1758,115,1130,2,241,116
DECR1,740,64,512,0,43,48
DEFA1,0,0,0,0,0,0
DEFA1,0,0,0,0,0,0
DEFA4,9,0,0,0,0,0
DEFA4,9,0,0,0,0,0
DEFA5,0,0,0,0,0,2
DEFA5,0,0,0,0,0,2
DEFA6,0,8,0,0,7,0
DEFA6,0,8,0,0,7,0
DEFB1,12,0,0,0,0,0
DEFB1,12,0,0,0,0,0
DEFB4A,0,0,0,0,0,0
DEFB4A,0,0,0,0,0,0
DEFB4A,0,0,0,0,0,0
DEFB4A,0,0,0,0,0,0
DEFB4A,0,0,0,0,0,0
DES,0,2,12,4,0,11
CFD,206,37,199,0,0,2
CFD,206,37,199,0,0,2
DFFA,750,55,464,3,16,13
DFFB,95,1,54,11,27,10
TIMM8A,64,7,55,0,1,0
GSDME,332,36,276,0,1,10
COCH,73,0,22,0,5,0
DGUOK,256,17,111,16,4,28
DHCR7,156,28,91,2,2,8
DHCR24,79,4,83,11,9,5
DHFR,108,19,57,4,7,2
DHFRP3,0,0,0,0,2,0
DHODH,127,16,83,0,4,13
DHPS,437,29,300,3,33,39
CYB5R3,5867,403,3645,17,155,228
NQO1,717,55,336,1,47,120
DIAPH1,1918,438,1291,15,300,226
DIAPH2,1744,152,1370,7,212,80
SEPTIN1,88,22,52,0,22,3
DIO1,16,0,1,0,1,1
DIO2,1441,5,192,10,1,5
DIO3,19,1,7,0,0,2
DKC1,1241,92,875,4,124,68
DLAT,639,41,232,0,27,19
DLD,1058,111,510,18,43,25
DLG1,2906,194,1636,36,253,156
DLG2,728,11,225,9,0,12
DLG3,547,212,258,256,292,450
DLG4,532,59,251,6,92,15
DLST,871,56,468,7,28,22
DLX1,5,0,3,15,1,0
DLX2,2,1,2,7,3,8
DLX3,1,1,0,2,4,0
DLX4,0,1,0,3,1,0
DLX5,7,1,23,11,0,0
DLX6,3,8,1,13,13,5
DMBT1,9,0,1,15,5,10
DMD,2275,42,1086,13,8,59
SARDH,20,0,26,44,7,17
DMP1,0,0,6,2,0,0
DNM1,168,0,79,2,1,9
DMPK,410,31,273,18,167,173
DMRT1,0,0,1,1,0,1
DMWD,721,47,347,0,138,90
DNA2,91,18,42,17,11,4
DNAH5,8,9,6,6,4,24
DNAH6,37,3,41,5,10,16
DNAH8,0,1,4,13,7,20
DNAH9,14,18,22,16,29,13
DNASE1,100,31,43,3,22,13
DNASE1L1,424,43,242,7,69,32
DNASE1L2,6,0,1,2,3,0
DNASE1L3,8,0,5,5,29,1
DNASE2,773,62,515,12,11,5
DYNC1H1,19905,1863,10510,183,916,1044
DYNC1I1,202,0,211,2,18,10
DYNC1I2,2019,115,1760,3,43,83
DYNC1LI2,4202,262,2551,13,252,287
DNM2,7753,487,4002,14,369,316
DNMT1,2334,323,1687,9,302,321
TRDMT1,100,3,75,3,16,8
DNMT3A,1103,132,952,8,105,59
DNMT3B,51,12,56,0,13,8
DNTT,0,0,0,0,6,2
DOCK1,3330,239,1969,22,469,340
DOCK2,5624,827,3957,3,36,30
DOCK3,120,2,121,61,10,16
DOK1,461,43,308,0,18,12
DXO,84,9,97,3,1,6
DXO,84,9,97,3,1,6
DXO,84,9,97,3,1,6
DXO,84,9,97,3,1,6
DXO,84,9,97,3,1,6
DXO,84,9,97,3,1,6
DPAGT1,198,4,106,9,14,11
DPEP1,12,2,4,2,12,4
DPH1,209,18,111,24,7,25
DPH2,231,13,90,1,0,27
DPP4,107,59,392,5,1,25
DPP6,39,4,24,8,10,3
DPT,2,6,2,5,0,1
DPYD,623,159,418,1,87,40
DPYS,93,15,122,6,0,3
DPYSL2,12480,915,5842,19,150,194
DPYSL3,360,22,120,6,107,81
DR1,1991,110,1001,0,40,33
SLC26A3,2,3,0,5,4,6
DRD1,97,0,60,3,0,0
DRD2,0,0,0,0,2,4
DRD3,0,0,0,0,0,5
DRD4,7,0,1,1,0,3
DRD4,7,0,1,1,0,3
DRD5,0,0,5,12,0,2
DRG2,479,42,300,1,40,24
ARID3A,699,46,368,3,49,26
DRP2,11,0,17,9,10,18
ATN1,5084,410,2818,67,460,493
DSC1,12,1,0,6,2,12
DSC2,873,168,642,6,12,10
DSC3,12,3,1,2,0,2
DSCAM,328,10,95,6,12,7
RCAN1,1140,52,779,0,118,112
DSG1,0,0,0,0,1,2
DSG2,0,11,1,15,5,14
DSG3,0,6,3,0,3,0
TSC22D3,2122,255,1637,23,565,385
DSP,8739,421,6028,32,60,294
EPYC,0,0,0,0,0,0
DSPP,0,0,0,1,3,4
SLC26A2,1710,164,987,2,16,120
DTNA,1469,29,306,6,11,18
DTNB,287,37,368,6,20,13
HBEGF,1874,66,1290,2,224,194
DTX1,90,0,9,8,10,3
DTYMK,122,25,127,1,11,19
ECM2,944,6,291,0,6,3
DUSP1,38387,1320,19534,9,1225,791
DUSP2,413,40,289,0,1,3
DUSP3,1290,150,761,1,25,63
DUSP4,81,1,69,6,56,9
DUSP5,1535,33,925,17,63,147
DUSP6,3109,229,715,2,509,388
DUSP7,1672,147,838,10,32,49
DUSP8,174,0,94,2,17,15
DUSP8,174,0,94,2,17,15
DUSP8,174,0,94,2,17,15
DUSP9,0,0,2,0,0,0
DUT,673,50,391,4,24,12
DVL1,560,60,286,6,87,93
DVL2,324,15,162,12,32,25
DVL3,1743,86,883,21,221,142
DYRK1A,3168,232,1679,14,97,100
TOR1A,727,35,493,6,19,24
E2F1,16,23,9,32,16,13
E2F2,0,4,2,25,4,8
E2F2,0,4,2,25,4,8
E2F3,317,81,287,30,40,27
E2F4,1114,143,762,40,123,54
E2F5,47,3,16,2,9,3
E2F6,132,0,53,1,8,6
E4F1,495,81,297,1,62,27
EBF1,3376,51,1283,3,29,81
GPR183,2166,44,1953,0,0,1
ECE1,4841,560,2643,4,447,427
TYMP,966,273,672,2,90,202
ECH1,613,52,560,0,39,20
ECH1,613,52,560,0,39,20
ECHS1,990,62,508,4,8,40
ECM1,1052,21,422,1,17,40
ECT2,264,38,213,0,23,25
EDA,133,5,97,33,5,10
S1PR1,2420,294,1147,1,331,187
LPAR1,1002,9,332,2,4,19
S1PR3,661,4,160,2,9,99
EDN1,3136,240,842,6,353,178
EDN2,0,0,1,3,1,1
EDN3,3738,11,2020,0,0,11
EDNRA,998,7,501,4,3,67
EDNRB,492,15,165,0,55,67
PHC1,149,17,84,2,6,8
PHC2,2033,274,1102,27,101,91
EEF1A1,9584,679,4869,3,222,278
EEF1A2,200,11,55,8,6,27
EEF1B2,2702,142,2485,4,72,53
EEF1B2,2702,142,2485,4,72,53
EEF1D,4372,483,2926,34,180,165
EEF1D,4372,483,2926,34,180,165
EEF1G,6705,437,3500,18,267,232
EEF2,32439,2679,15484,101,933,1223
EIF2D,608,44,327,0,9,24
EFNA1,542,37,441,1,37,33
EFNA2,0,0,0,7,7,7
EFNA3,31,4,23,15,49,46
EFNA4,90,2,22,3,4,1
EFNA5,35,4,6,4,0,1
EFNB1,660,110,329,5,111,50
EFNB2,1591,163,1186,101,597,178
EFNB3,26,0,8,3,0,12
EGF,39,1,14,15,0,15
CELSR3,67,3,31,10,10,8
CELSR2,650,61,304,9,0,20
MEGF6,1089,34,522,8,19,36
MEGF8,1051,112,500,22,59,77
MEGF9,924,204,330,21,36,30
EGFR,1412,83,503,8,20,77
